Name,Address,Latitude,Longitude,Phone,Rating,Opening Hours
"CubeHub - Coworking, Virtual and Serviced Offices - Jabi Centre, Abuja","Plot 104, Emmanuel Adiele Street, Off Mike Akhigbe Way, Jabi 240102, Abuja, Federal Capital Territory, Nigeria",9.0641413,7.422410999999999,0805 568 6805,4.9,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
Denk Spaces,"13 Uyo Cl, Garki 900103, Abuja, Federal Capital Territory, Nigeria",9.0411707,7.496611499999999,0703 879 9458,3.6,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']"
OIV workspace,"18 Julius Nyerere Cres, Asokoro 900103, Abuja, Federal Capital Territory, Nigeria",9.0468735,7.5248154,0703 596 0532,5,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']"
Ganttworks,"No. 9 Lungi street, off Cairo street, off Adetokunbo Ademola Cres, street 904101, Abuja, Federal Capital Territory, Nigeria",9.076893900000002,7.487480900000002,0807 494 7147,,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
CJL COWORKING HUB,"House 5, Plot 104 Emmanuel Adiele, Jabi 240102, Abuja, Federal Capital Territory, Nigeria",9.0642148,7.42182,0815 807 1410,5,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']"
theBUNKer Abuja,"3 Atabara St, Wuse 904101, Abuja, Federal Capital Territory, Nigeria",9.0774733,7.480407099999998,0905 160 7262,4.8,"['Monday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: Closed']"
Hub43 Abuja,"Zone 5, 9 Ndande Cres, Wuse 904101, Abuja, Federal Capital Territory, Nigeria",9.065253799999999,7.4682144,0909 770 0336,5,"['Monday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:30\u202fPM', 'Sunday: Closed']"
"Musterpoint, Coworking Space","Ambassador Albert Osakwe House, 1473 Inner Block St, Central Business District 900211, Abuja, Federal Capital Territory, Nigeria",9.0442314,7.4723418,0904 780 9421,5,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: Closed']"
Savvy Instant Offices,"22 Kumasi Cres, Wuse 2 904101, Abuja, Federal Capital Territory, Nigeria",9.0826289,7.4795275,0704 652 0063,4.4,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
SpotView,"Owena House, MAc, PLOT 76 Ralph Shodeinde St, Central Business District 900103, Abuja, Federal Capital Territory, Nigeria",9.052133199999998,7.497192699999999,0904 758 7359,5,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
