Name,Address,Latitude,Longitude,Phone,Rating,Opening Hours
Workspacez,"41 Durham St, Fairmount, Johannesburg, 2192, South Africa",-26.1488028,28.0964407,,5,
Impact Hub Joburg,"9 Walters St, Rosebank, Johannesburg, 2196, South Africa",-26.1470271,28.0366315,011 048 2542,4.2,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
"Regus - Johannesburg, Eastrand Bedfordview","AMR Office Park, 3 Concorde E Rd, Bedfordview, Johannesburg, 2008, South Africa",-26.1705737,28.1350263,010 007 5151,4.3,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
"Regus - Johannesburg, Illovo, Fricker Road","35 Fricker Rd, Illovo, Johannesburg, 2196, South Africa",-26.1277,28.0451,010 005 5520,4.9,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Aweh Micro Space,"10 S Blvd Rd, Bruma, Johannesburg, 2198, South Africa",-26.18104679999999,28.1111367,071 623 7466,,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
Perch Flexible Offices,"37 Bath Ave, Rosebank, Johannesburg, 2196, South Africa",-26.1460792,28.0403631,010 900 1260,4.7,
Arrow Creek,"132 Athol Street. Corner of Athol & Meyer, (Entrance is on, Meyer St, Waverley, Johannesburg, 2192, South Africa",-26.143251,28.08418799999999,011 440 2992,,
Growspace,"50 Richmond Ave, Auckland Park, Johannesburg, 2092, South Africa",-26.1844288,28.00447329999999,010 595 1080,4.7,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
BLACKBOX66,"block b, 66 Rivonia Rd, Chislehurston, Sandton, 2196, South Africa",-26.1149706,28.0504078,083 255 8609,5,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
"The Business Exchange, 116 Oxford Rd, Rosebank","116 Oxford Rd, Rosebank, Johannesburg, 2196, South Africa",-26.1494655,28.0453046,082 767 6315,4.5,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
