Name,Address,Latitude,Longitude,Phone,Rating,Opening Hours
Roamwork,"2nd Floor, The Harrington, 50 Harrington St, District Six, Cape Town, 7925, South Africa",-33.92818,18.42365,021 300 6677,4.9,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
"Spaces - Cape Town, Century City","Bridgeways Precinct, 1 Bridgeway, Century City, Cape Town, 7441, South Africa",-33.8933822,18.5044565,021 830 5200,4.4,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Cube Workspace V&A Waterfront,"The Pavilion, Corner Portswood and, Dock Rd, Victoria & Alfred Waterfront, Cape Town, 8001, South Africa",-33.90481299999999,18.4182739,086 111 2823,4.6,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
The Carpentry | Co-working Office Environment,"6 Spin St, Cape Town City Centre, Cape Town, 8001, South Africa",-33.9255132,18.4211943,082 587 0982,,
Box-Office,"30th Floor, The Box, 9 Lower Burg St, Cape Town City Centre, Cape Town, 8001, South Africa",-33.92029419999999,18.422922,087 094 7795,5,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
"Spaces - Cape Town, 50 Long Street","50 Long St, Cape Town City Centre, Cape Town, 8000, South Africa",-33.92150000000001,18.4199,021 003 8150,4.2,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Green Point Coworking Space,"2 Vesperdene Rd, Green Point, Cape Town, 8051, South Africa",-33.90948390000001,18.4131107,,5,
AfricaWorks Cape Town @ CBD,"11th – 14th floor Touchstone House, 7 Bree St, Cape Town City Centre, Cape Town, 8001, South Africa",-33.91769,18.42226,021 202 6040,4.8,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
OPEN 163 ON BREE,"163 Bree St, Gardens, Cape Town, 8001, South Africa",-33.9237704,18.4156004,021 685 0556,,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
Upper Pepper Workspace,"Cnr Upper Pepper, Buitengracht Street, 14 Pepper St, Cape Town City Centre, Cape Town, 8000, South Africa",-33.9232125,18.4141856,083 388 8008,5,"['Monday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
