Name,Address,Latitude,Longitude,Phone,Rating,Opening Hours
The Village Café,"159 Waterkant St, De Waterkant, Cape Town, 8001, South Africa",-33.91540699999999,18.4165359,065 974 2915,4.4,"['Monday: Closed', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20093:00\u202fPM']"
Vida Cafe Black River Park,"10 Lower Collingwood Rd, Observatory, Cape Town, 7925, South Africa",-33.9354311,18.4714384,083 296 8551,4.1,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
Rosetta Roastery Cafe (Bree Street),"101 Bree St, CBD, Cape Town, 8001, South Africa",-33.9211842,18.4183515,021 447 4099,4.7,"['Monday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20092:00\u202fPM']"
Roots Café,"Unit 25 Roeland Square Corner Glynn and, Solan Rd, Gardens, Cape Town, 8001, South Africa",-33.9313199,18.4223836,082 210 1053,4.7,"['Monday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
The Little Brown Dog Cafe,"54 Foundry Rd, Salt River, Cape Town, 7925, South Africa",-33.9277117,18.4627764,068 570 5875,4.8,"['Monday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u200912:30\u202fPM', 'Sunday: Closed']"
Crust Cafe,"243 Cnr Bree &, Buitensingel St, Gardens, Cape Town, 8001, South Africa",-33.9264277,18.4125312,,4.6,"['Monday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
Cafe Express,"6 Pepper St, Cape Town City Centre, Cape Town, 8001, South Africa",-33.9248518,18.4161701,,,
vida e caffè Huguenot Chamber,"40 Queen Victoria St, Entrance at, 65 Keerom St, Cape Town City Centre, Cape Town, 8000, South Africa",-33.9256804,18.4168503,021 461 0424,4.8,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: Closed']"
The Mill Cafe,"3 Millbank Rd, Wynberg, Cape Town, 7800, South Africa",-34.006218,18.468178,,4.6,"['Monday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
Cafe Nood,"Shop 3 Wilderness Rd, Claremont, Cape Town, 7708, South Africa",-33.98582189999999,18.4680917,021 671 4475,4.4,"['Monday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed']"
