Name,Address,Latitude,Longitude,Phone,Rating,Opening Hours
The Flying Penguin Café,"Schoenmakerskop, Gqeberha, 6011, South Africa",-34.0134516,25.6907217,,4.3,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20094:00\u202fPM']"
Como Caffé,"86 Heugh Rd, Walmer, Gqeberha, 6070, South Africa",-33.97874669999999,25.6024398,041 581 2798,4.5,"['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20092:00\u202fPM']"
vida e caffè Walmer Park,"111, 111 Main Rd, Walmer, Gqeberha, 6070, South Africa",-33.9799243,25.5602897,041 023 0162,4.1,"['Monday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20092:00\u202fPM']"
Roast Master Cafe',"154 Main Rd, Walmer, Gqeberha, 6065, South Africa",-33.9803689,25.5814147,064 770 9049,4.2,"['Monday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']"
Aspranza Cafe,"176 Haupt Rd, Sidwell, Gqeberha, 6001, South Africa",-33.9150349,25.5813435,041 453 3425,3.7,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20092:00\u202fPM']"
ABUMAR CAFE,"41 Parliament St, Central, Gqeberha, 6001, South Africa",-33.9616566,25.6155048,084 091 2322,5,
Cafe Dulce,"205 Cape Rd, Mill Park, Gqeberha, 6001, South Africa",-33.95417,25.58435,041 373 0611,3,
South Blvd Café (halaal),"Cnr Walmer &, Humewood Rd, South End, Gqeberha, 6001, South Africa",-33.9693557,25.6291078,041 582 1559,4.3,"['Monday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20092:00\u202fPM']"
Vovo Telo Bakery & Cafe,"Richmond Hill, 16 Raleigh St, Port Elizabeth Central, Gqeberha, 6001, South Africa",-33.9602208,25.612118,041 585 5606,4.5,"['Monday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed']"
CONQUER Tea Lounge & Cafe,"180 Main Rd, Walmer, Gqeberha, 6065, South Africa",-33.9814507,25.5779649,066 454 6387,4.5,"['Monday: Closed', 'Tuesday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20093:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']"
