Name,Address,Latitude,Longitude,Phone,Rating,Opening Hours
Zoo Cafe,"2 Paul Kruger St, Pretoria Central, Pretoria, 0002, South Africa",-25.7392778,28.18758129999999,,4.2,"['Monday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 9:30\u202fAM\u2009–\u20097:00\u202fPM']"
Coffee Buzz.,"Hillcrest, Pretoria, 0083, South Africa",-25.75412099999999,28.2317264,012 362 5262,4.5,"['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20091:00\u202fPM', 'Sunday: Closed']"
The Coffee Cafe,"255 Bourke St, Muckleneuk, Pretoria, 0002, South Africa",-25.7622408,28.2055008,012 344 1008,4.9,"['Monday: 7:15\u202fAM\u2009–\u20096:30\u202fPM', 'Tuesday: 7:15\u202fAM\u2009–\u20096:30\u202fPM', 'Wednesday: 7:15\u202fAM\u2009–\u20096:30\u202fPM', 'Thursday: 7:15\u202fAM\u2009–\u20096:30\u202fPM', 'Friday: 7:15\u202fAM\u2009–\u20096:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']"
Café 41 Rigel,"Waterkloof Rand Center, 45 Buffelsdrift Str &, Rigel Ave, Erasmusrand, Pretoria, 0169, South Africa",-25.80812289999999,28.254769,012 347 0447,4,"['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']"
Tony's Cafe,"Pretoria Central, Pretoria, 0001, South Africa",-25.74678299999999,28.183239,012 323 6284,,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: Closed']"
Fatima Cafe,"114 Van Der Merwe St, Rietondale, Pretoria, 0084, South Africa",-25.730885,28.2266473,012 379 2737,,"['Monday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM']"
Goddess Cafe Waterkloof,"Shop 6, Waterkloof Corner Shopping Centre, Corner Main and, Crown St, Waterkloof, Pretoria, 0181, South Africa",-25.7746985,28.2409065,012 534 3554,4.6,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20093:00\u202fPM']"
Cafénio,"121 Thomson St, Colbyn, Hatfield, 0083, South Africa",-25.7416239,28.2422223,012 430 3954,4.4,"['Monday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20093:30\u202fPM', 'Sunday: Closed']"
CUPOCAFE Coffee Bar,"711 Sefako Makgatho Dr, Montana, Pretoria, 0151, South Africa",-25.678061,28.2519134,081 416 3196,4.3,"['Monday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20093:00\u202fPM']"
Pierneef Cafe Fast Food,"Dierneef Heights, 1063 Pierneef St, Villieria, Pretoria, 0001, South Africa",-25.7221343,28.23690209999999,084 058 1924,4.1,"['Monday: 6:00\u202fAM\u2009–\u20098:30\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20098:30\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20098:30\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20098:30\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20098:30\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20098:30\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20098:30\u202fPM']"
